이름   작성시간    내용    공감    댓글
익명,05/02 14:59,안녕하세요 estp에요사실 es만 고정이고 tp는 반반인데 아직 엠비티아이에 데래서 잘 몰라서.....ㅎㅎㅎ,0,1
ENFJ대장,05/01 23:14,☝🏻MBTI 30일 챌린지 ENFJ 4일차☝🏻[ENFJ 설명 정확도]이거는 개인차가 있겠지만 16Personalities나 기타 자료들에서 공통으로 등장하는 특징을 체크해보려 해.(각 항목별 세부 설명은 첨부 이미지 참고)특징 - 80% 일치나는 스스로 카리스마가 있다고 생각하지 않아. 동료가 편안하게 다가갈 수 있는 내가 바라는 리더상이야.그리고 수다 떠는 걸 좋아하지만 토론에 능한 스타일은 아니라고 생각해. 그래서 그런지 내 약점을 메우려고 여러 분야 상식을 공부하고 있어.------------------------------사귀는 방법 & 비,1,0
(알수없음),05/01 21:39,챌린지하면 뭐가 좋아?🤔,0,2
익명,05/01 01:20,밤이 되었습니다. intp분들은 고개를 들어주세요.,0,0
ENFJ대장,04/30 22:15,☝🏻MBTI 30일 챌린지 ENFJ 3일차☝🏻[MBTI는 이래서 재밌다]이번에 MBTI 유행으로 많은 사람이 각자 SNS에 자기 성격 유형을 보여주니 그 사람의 성격을 이해할 수 있었다.최근 유투브 콘텐츠도 많이 올라오던데 이십세들이나 퐁당티비 등 영상을 보면 너무 공감돼서 다음 영상은 어떤 게 올라올지 기대하게 된다😊😊😊ENFJ 3일차 끄읕!,0,0
익명,04/30 16:33,안녕하세요 인팁입니다. 부지런할땐 인티제 가끔 엔팁도 나와요,0,2
익명,04/30 00:00,흠...한달전엔 ESFJ나왔는데 지금 다시해보니까 ENFJ 나오넹... 다시 한달뒤에 해봐야겠당 ㅎㅎ E랑F랑J는고정인거 같은데 두번째가 맨날 와리가리하넹,0,3
ENFJ대장,04/29 23:56,☝🏻MBTI ENFJ 30일치 챌린지 2일차☝🏻입덕 계기는 딱히 길지 않을 거 같아다들 비슷하겠지만 코로나 때문에 올초 크게 히트쳤던 MBTI 검사 신드롬(?)덕분에 본격적으로 입덕하게 된 거 같아특히나 요즘 유투브도 이에 맞게 영상들이 올라오는 거 보고 역시 사람 성격을 이해해야 사람마다 적절한 방법으로 친해질 수 있겠다고 생각해.이번 게시판도 때마다 들러서 많은 사람이 소통한다면 대인관계에도 도움될 거라고 봐그럼 2일차 끝,1,1
익명,04/28 23:37,처음에 대충보고 istp 나옴맞는것도 있고 아닌것도 있어서 다시 진지하게 함istp 나옴,0,1
익명,04/28 21:06,istj는 자신의 특성을 보고 '와 진짜 나랑 같네!'라는 놀라움을 느낍니다,0,1
ENFJ대장,04/28 16:08,"☝🏻 MBTI 30일 챌린지 ENFJ 1일차 ☝🏻에타에 주로 눈팅만 하다가 온라인 강의에 취준에 스트레스도 풀 겸 잠깐의 여가로 글 좀 써볼까 해. 뭔가 나 자신을 돌아볼 수 있는 계기가 될 것 같기고 하고...사실 교내 심리상담연구소에서 받은 MBTI 검사에는 ESTJ로 나왔었는데, S와 T 부분은 상당히 낮은 점수로 나왔어. 즉, 상황에 따라 S 또는 N으로 가고, T 또는 F일 때가 있는 거지. 상담받아보니까 선생님도 ENFJ에 가까울 거 같다고 하셨어. 다들 알겠지만, 성격유형이란 게 항상 고정적이기보다는 여러 복합적인 성향이 나타나는 거니까.....그",1,2
익명,04/28 11:15,길가던 ESFJ 인사 올립니다.올 봄 자취방 섣불리 계약했다가20만원 날렸다지요...호호,0,2
(알수없음),04/28 10:34,막판에 ENFJ가 선전했지만 INFJ가 나왔네적어도 난 F가 확실한 사람이라 생각했는데 결과보니 J를 평생 못고침 ㅋㅋ,0,4
익명,04/28 10:27,안녕 난 엔팁,0,1
익명,04/28 01:29,여자 istp 정말 희귀하다,0,2
익명,04/27 14:31,istj는 지나갑니다,0,3
빨강만죽이는사람,04/27 02:27,나 방금 경희대 호에에 게시판에다 우리 게시판 홍보하고 옴나 잘했찌?,0,2
익명,04/26 18:22,"우리나라에선 남자 인프피가 여자 인프피보다 적은거 같애, 어디서 남자는 1퍼 여자는 4퍼인거 봤거든그래서인지 남자 인프피들은 유독 집돌이에 아싸가 되는거 같애...내가 그렇거든 ㅋㅋㅋ혹시 남자 인프피들있어?",0,8
(알수없음),04/26 18:03,"INFJ끼리만 모여서 어떤 활동을 했었을 때 느낀점-의견제시를 먼저 하지 않는다.-하더라도 일반적이고 무난한거만 말한다.-완벽주의다.-계속 무언가 준비할게 산더미다.-추진이 안되고 준비,점검만하다 끝난다.-상대방 배려하면서 말한다.-추상적이고 이상적인 얘기를 많이한다.-정말 좋다고 생각들 경우는 적극적으로 말한다",0,4
익명,04/26 14:01,이 게시판은 활발해져야해 빠른시일내에왜냐면 게시판주인이 INFP라서 초반관심 없으면 주인도 안 찾아오는 게시판된다고,0,3
익명,04/26 00:45,"내 최애가 ENFP 특징 적고감- 본인이 좋아하는거에만 열중함. 관심없는거에 눈길도 안줌. 근데 본인이 좋아하는 것도 n시간만에 질려함 그래서 취미가 음청 여러개.- 쉽게 빠지고 쉽게 질려하는 스타일- 뭘 설명하다가 자기가 빠졌다? 그럼 난 왜 없어? 담엔 넣어줘!!(아마 MBTI 특징 정리글에 ENFP가 없을때 나도 알려줘!! 라고 댓글남길듯. ISFJ같은 성격은 없으면 조용히 넘어감)- 회심의 개그를 치는데 자기가 먼저 웃어서 망함- 스스로 아싸라 생각하는데 사람들은 인싸라고 여김- 인싸중의 아싸, 아싸중의 인싸임- 감정기복 심함- ",0,3
(알수없음),04/25 07:19,INFJ인데 정말 가끔씩 ENFJ 나와NFJ인 사람은 정말 희귀한가봐INFJ=전세계1% / ENFJ=한국인1%,0,4
익명,04/25 03:09,하....이곳인가... 「인간」들을분류해놓은 곳이...-지나가던 INTP,0,3
익명,04/25 03:04,나 INFP 내 특징 적고감- 일벌이는 거 좋아함 근데 끝맺는 거 잘 못함- 과제 2주 전부터 시작해도 결국 마지막 1시간이 피버임 2주 동안 한 거보다 더 엄청난 능력을 끌어낼 수 있음- 약속시간 잘 못 지킴- 남 시선 신경 많이 쓰는 편. 이런 글 써도 검토 많이 함- 누구한테 충고 받고 있을 때 아무렇지 않은 표정으로 네... 하고 있는 거 같아 보이는데 속으로ㅠㅠㅠㅜㅜㅜㅜㅠㅜ상태됨- 이런 말에 상처받나 싶을 정도로 예민할 때 있음- 요즘 특히 안읽씹 본능 심해짐- MBTI는 과학이라 생각함(그만큼 많이 찾아본다는 뜻),2,3
수포자수학과,04/25 02:57,전 infp고 애인은 enfp인데 특징 읽어보면 진짜 딱 맞는거같음...,0,3
빨강만죽이는사람,04/25 02:57,MBTI 별 사람 비율(한국),0,3
익명,04/25 02:54,ENTP 특:잘난체 심함. 머리가 좋고 따지기 좋아함.뭐든 잘하는데(특히 처음하는거)잘하는 이미지를 잘난척으로 다 까먹음.,0,4
익명,04/25 02:53,istp 모여!!,0,1
INFP대장,04/23 20:55,경희대 학우들은~~!익명을 벗고!mbti유형을 공개해주세요~~!!!🎤https://www.16personalities.com/ko/무료-성격-유형-검사,0,7
